id,project_id,file_name,file_type,status
180,4,Ibitoye-etal_CI-V1-TA-003.pdf,.pdf,FAILED_LOGIN
181,4,Ibitoye-etal_CI-V1-TA-004.pdf,.pdf,FAILED_LOGIN
182,4,Ibitoye-etal_CI-V1-TO-006.pdf,.pdf,FAILED_LOGIN
183,4,Ibitoye-etal_CI-V2-JA-005.pdf,.pdf,FAILED_LOGIN
184,4,Ibitoye-etal_CI-V2-KB-003.pdf,.pdf,FAILED_LOGIN
185,4,Ibitoye-etal_CI-V2-KB-004.pdf,.pdf,FAILED_LOGIN
186,4,Ibitoye-etal_CI-V2-MB-007.pdf,.pdf,FAILED_LOGIN
187,4,Ibitoye-etal_CI-V2-MB-008.pdf,.pdf,FAILED_LOGIN
188,4,Ibitoye-etal_CI-V2-MS-005.pdf,.pdf,FAILED_LOGIN
189,4,Ibitoye-etal_CI-V2-TA-006.pdf,.pdf,FAILED_LOGIN
190,4,Ibitoye-etal_CI-V2-TO-003.pdf,.pdf,FAILED_LOGIN
191,4,Ibitoye-etal_CI-V2-TO-004.pdf,.pdf,FAILED_LOGIN
192,4,Ibitoye-etal_CI-V3-JA-006.pdf,.pdf,FAILED_LOGIN
193,4,Ibitoye-etal_CI-V3-KB-006.pdf,.pdf,FAILED_LOGIN
194,4,Ibitoye-etal_CI-V3-MB-003.pdf,.pdf,FAILED_LOGIN
195,4,Ibitoye-etal_CI-V3-MB-004.pdf,.pdf,FAILED_LOGIN
196,4,Ibitoye-etal_CI-V3-MB-009.pdf,.pdf,FAILED_LOGIN
197,4,Ibitoye-etal_CI-V3-MB-010.pdf,.pdf,FAILED_LOGIN
198,4,Ibitoye-etal_CI-V3-MS-006.pdf,.pdf,FAILED_LOGIN
199,4,Ibitoye-etal_CI-V3-TA-005.pdf,.pdf,FAILED_LOGIN
200,4,Ibitoye-etal_CI-V3-TO-005.pdf,.pdf,FAILED_LOGIN
201,4,Ibitoye-etal_CI-V4-JA-001.pdf,.pdf,FAILED_LOGIN
202,4,Ibitoye-etal_CI-V4-JA-002.pdf,.pdf,FAILED_LOGIN
203,4,Ibitoye-etal_CI-V4-KB-001.pdf,.pdf,FAILED_LOGIN
204,4,Ibitoye-etal_CI-V4-KB-002.pdf,.pdf,FAILED_LOGIN
205,4,Ibitoye-etal_CI-V4-MB-001.pdf,.pdf,FAILED_LOGIN
206,4,Ibitoye-etal_CI-V4-MB-002.pdf,.pdf,FAILED_LOGIN
207,4,Ibitoye-etal_CI-V4-MS-001.pdf,.pdf,FAILED_LOGIN
208,4,Ibitoye-etal_CI-V4-MS-002.pdf,.pdf,FAILED_LOGIN
209,4,Ibitoye-etal_CI-V4-TA-001.pdf,.pdf,FAILED_LOGIN
210,4,Ibitoye-etal_CI-V4-TA-002.pdf,.pdf,FAILED_LOGIN
211,4,Ibitoye-etal_CI-V4-TO-001.pdf,.pdf,FAILED_LOGIN
